loss,id
1152.0513916,1450
768.815612793,1451
1817.90405273,1454
2116.7331543,1458
3397.58764648,1461
5801.13671875,1464
1038.87524414,1465
2057.47680664,1478
1718.76818848,1479
2556.49511719,1480
2275.49267578,1484
902.757324219,1486
898.385742188,1488
3326.36914062,1489
1041.65429688,1491
2043.640625,1507
2139.61010742,1515
2910.59155273,1519
1840.87084961,1528
1014.81066895,1529
2858.38525391,1530
1222.89111328,1532
1589.53796387,1541
3401.27441406,1542
1436.51672363,1547
1067.60205078,1549
2248.25805664,1553
2848.19970703,1554
1352.89331055,1555
1602.57434082,1559
1493.55895996,1565
1095.01293945,1568
3549.82885742,1576
962.776611328,1579
914.796386719,1592
3181.70361328,1596
927.662475586,1605
1599.24414062,1607
2260.18408203,1612
3007.90332031,1617
2351.92456055,1619
7943.71728516,1620
2407.7434082,1624
1363.88439941,1627
1605.07568359,1633
1236.4140625,1636
1104.69824219,1639
4735.49169922,1640
1140.49694824,1644
1453.46728516,1646
2626.70214844,1647
1339.07275391,1654
3236.13061523,1655
6074.54345703,1664
2153.31640625,1665
4804.25341797,1667
1130.64233398,1669
2220.07543945,1678
2104.62744141,1682
1042.65588379,1689
2554.53613281,1690
5016.06591797,1693
948.833740234,1695
2373.52319336,1705
2469.01269531,1706
1962.86328125,1708
1929.26416016,1716
9148.953125,1720
1646.71105957,1722
3978.26855469,1749
1592.98010254,1750
5799.86035156,1751
3087.56445312,1760
4577.10546875,1763
1475.38391113,1770
2097.43408203,1777
5914.13769531,1785
1189.93188477,1791
4442.61572266,1794
1216.96057129,1800
1331.34008789,1816
1089.95800781,1817
3128.39892578,1821
1454.89892578,1836
1631.33361816,1838
1946.72167969,1851
2887.74487305,1852
2370.15820312,1854
804.963867188,1856
790.050170898,1865
1067.45275879,1872
815.706176758,1878
963.918823242,1880
1414.85058594,1881
1855.04736328,1882
857.27331543,1886
1486.39099121,1892
2180.04614258,1894
2603.18457031,1898
2998.35107422,1899
1241.79125977,1902
3917.84326172,1903
1218.1739502,1906
2337.77416992,1910
1749.23254395,1911
3361.09057617,1914
3122.09448242,1929
1452.92175293,1932
1006.89831543,1952
1337.41650391,1959
1738.88818359,1960
3868.11889648,1976
2928.51318359,1980
1911.60253906,1981
2230.77783203,1987
1728.58398438,1994
920.625976562,2000
2175.54711914,2008
2217.29711914,2011
5023.59765625,2012
1734.89367676,2019
3493.2355957,2022
7003.89160156,2024
887.909179688,2028
3817.76464844,2030
6694.80078125,2031
1786.67053223,2047
726.854980469,2049
1489.96594238,2050
4585.48632812,2051
1724.73278809,2056
1031.22583008,2057
2237.05200195,2059
3852.59106445,2069
1717.6505127,2085
946.8671875,2089
1532.38513184,2090
2862.27001953,2101
2552.67944336,2114
1401.26330566,2115
1286.91479492,2118
2319.08300781,2119
1532.93859863,2125
3403.94726562,2128
1614.02087402,2129
1792.14978027,2132
2229.29003906,2133
770.367675781,2135
1781.31970215,2136
1249.38684082,2143
1153.76416016,2144
2784.4909668,2145
2366.15014648,2152
3370.76904297,2160
1639.49475098,2166
1229.23962402,2169
1678.10168457,2170
1677.37915039,2172
1670.13305664,2181
1825.44262695,2183
2803.23779297,2185
2423.41699219,2188
2111.1015625,2189
5118.31982422,2194
1527.66149902,2202
2866.89648438,2208
1941.61254883,2227
5232.16943359,2230
2397.4230957,2235
1651.3894043,2236
7371.21533203,2244
1458.60009766,2248
1384.69592285,2252
1707.78393555,2254
5014.92724609,2260
1951.49609375,2263
1515.38439941,2274
959.239135742,2277
6126.05371094,2279
12065.328125,2280
2735.79638672,2283
768.798034668,2284
3220.17944336,2288
1989.76147461,2292
5315.38818359,2295
1292.55712891,2296
2685.05419922,2299
4561.14111328,2315
1554.58789062,2318
10884.8486328,2329
1442.17932129,2337
1065.50756836,2340
1580.65307617,2342
2473.04516602,2347
4016.52050781,2349
1330.16931152,2354
2388.78125,2361
1593.99438477,2370
3045.64282227,2378
3533.08007812,2382
1358.43225098,2387
2050.44458008,2389
1418.16345215,2394
2086.13793945,2396
2703.18212891,2400
2497.77661133,2407
1086.86474609,2414
1862.85644531,2415
2186.72631836,2421
1625.73596191,2427
2188.14160156,2428
2738.66894531,2430
2547.93725586,2435
6294.68212891,2445
1693.33276367,2446
1348.22424316,2447
1930.4453125,2449
1769.72558594,2451
13675.2080078,2458
11300.6923828,2462
2833.01953125,2463
2010.49365234,2467
6240.97558594,2471
2463.58129883,2475
3022.02856445,2478
4137.40869141,2483
1123.05834961,2485
1167.29052734,2487
696.769226074,2494
1629.05407715,2497
1494.93237305,2499
1514.44482422,2503
2878.31274414,2513
2018.23974609,2515
1657.27648926,2522
1458.44580078,2523
2807.39379883,2528
4702.72851562,2532
1125.64050293,2536
1460.17944336,2538
990.223388672,2539
2268.88867188,2540
5062.71972656,2545
1040.3293457,2548
970.531494141,2549
2637.59375,2553
1753.58459473,2563
2272.79443359,2566
1464.11291504,2574
2537.57250977,2575
2736.90112305,2584
2255.96459961,2588
952.958984375,2589
1637.11755371,2592
1484.46704102,2596
1607.08654785,2598
937.951416016,2602
1569.86352539,2603
2464.19726562,2607
1489.4720459,2609
5590.37255859,2611
1516.19763184,2627
1890.0390625,2628
3220.73730469,2630
2093.81518555,2633
5993.12744141,2636
1012.30273438,2640
1248.39404297,2641
4676.18701172,2657
999.435424805,2659
1102.49401855,2662
1847.79589844,2663
2167.75073242,2667
861.89831543,2670
2253.76855469,2682
3152.06054688,2694
6650.46826172,2699
2771.63793945,2700
5220.60302734,2703
2108.07958984,2708
912.53894043,2714
690.862915039,2725
1308.8984375,2726
1358.04150391,2727
2055.05615234,2732
5342.05175781,2733
5264.79003906,2736
1918.84643555,2745
1313.17041016,2760
1830.6385498,2764
6060.12109375,2765
609.235717773,2766
2377.24902344,2775
1720.62463379,2783
1144.15112305,2784
2339.18798828,2786
1270.88513184,2801
1798.56921387,2803
5518.70068359,2813
6950.203125,2815
1580.32202148,2816
3059.01416016,2818
2137.41894531,2819
1341.31201172,2822
1724.91088867,2825
1449.95141602,2826
1561.32409668,2830
1258.29223633,2834
5165.68359375,2835
2675.80639648,2856
5849.79052734,2873
5006.21142578,2886
3121.08081055,2892
974.219970703,2896
1062.33862305,2897
2137.27612305,2899
1076.34863281,2901
5654.421875,2909
3094.94067383,2914
1233.7734375,2915
2554.61083984,2916
881.984619141,2919
2291.4152832,2926
1826.8203125,2927
1552.14660645,2933
3091.88769531,2934
1752.27709961,2941
1663.24719238,2942
2505.34204102,2946
1712.14367676,2949
1691.03564453,2952
9588.14941406,2957
1807.95239258,2962
975.432250977,2963
1851.88061523,2965
6568.45605469,2966
2329.05224609,2971
702.9609375,2975
1164.14770508,2979
8253.80371094,2985
2448.36865234,2995
1402.10107422,2996
3196.8046875,3001
2139.03344727,3007
883.019042969,3008
3370.11181641,3014
10541.0683594,3017
1381.77661133,3021
2338.92529297,3025
994.340087891,3026
2304.7421875,3034
2568.20751953,3035
2936.57617188,3044
3312.72167969,3046
5539.17236328,3047
3346.97387695,3057
6393.81347656,3059
3579.82299805,3063
1402.28674316,3065
2288.70581055,3067
1418.14501953,3069
3232.70141602,3076
1247.9251709,3086
2187.34667969,3088
1874.89575195,3090
2809.67749023,3096
1127.00915527,3100
2010.81079102,3102
2231.7043457,3103
1008.08215332,3107
1157.34313965,3118
4449.00439453,3120
1992.1652832,3123
1186.06469727,3128
1610.45715332,3132
1583.19030762,3140
2448.1640625,3152
3186.11181641,3165
1584.90014648,3183
1054.27331543,3190
1783.49755859,3197
1444.9395752,3201
1724.34741211,3203
2642.29833984,3214
2018.94726562,3219
1400.90600586,3220
4219.98388672,3221
1612.86816406,3229
1169.28759766,3234
3217.9230957,3235
1777.89599609,3240
1516.93103027,3241
1923.78466797,3249
923.358276367,3254
4139.45263672,3264
1893.08276367,3266
838.974121094,3270
2156.0402832,3282
1751.32214355,3285
1288.89135742,3289
1587.80395508,3291
2103.93432617,3295
867.238525391,3299
1448.92590332,3302
5934.64404297,3303
3419.57128906,3308
3745.48754883,3309
2170.58081055,3324
5661.49414062,3327
3831.02880859,3330
1293.4876709,3335
1767.19970703,3339
2631.13891602,3340
1407.18017578,3343
2556.47265625,3350
1658.75256348,3353
7784.98486328,3356
3505.61181641,3361
1076.78088379,3368
1419.46875,3376
1118.17675781,3381
2503.21435547,3383
2739.22265625,3397
2242.73413086,3403
1746.53161621,3405
1487.66113281,3410
2224.63452148,3412
2807.37084961,3416
1742.33422852,3417
2805.86547852,3423
6292.86132812,3427
3197.65991211,3435
1187.13244629,3439
2395.86425781,3441
1464.22167969,3450
988.851928711,3453
1350.93896484,3454
8433.77832031,3458
1606.14233398,3459
3411.05175781,3467
5354.95214844,3469
1211.06567383,3477
8353.59277344,3478
942.126342773,3482
4773.48535156,3484
2386.67138672,3506
6642.20849609,3515
3262.83618164,3522
1650.13891602,3523
1379.40319824,3526
1571.52099609,3532
1782.20043945,3534
1072.08398438,3537
994.916015625,3539
4558.11816406,3542
1269.67150879,3545
1715.8572998,3552
1368.94787598,3554
1960.32373047,3573
1178.07861328,3576
2734.77880859,3577
1603.55371094,3580
1094.73632812,3583
1615.14916992,3584
1185.55981445,3609
5113.30126953,3613
2096.06640625,3623
3813.85058594,3624
7623.97998047,3638
2126.44067383,3642
2485.54760742,3643
1434.63012695,3647
1881.51953125,3653
4247.20068359,3654
1602.87780762,3656
802.673950195,3658
3804.1472168,3659
6157.34521484,3663
3186.90625,3664
873.338867188,3666
1421.14147949,3681
2714.34765625,3689
2871.26049805,3694
1507.06713867,3695
1528.09326172,3699
2384.12915039,3701
3409.75366211,3704
1202.59777832,3721
3691.85668945,3726
2794.25805664,3727
2630.51538086,3729
3826.19555664,3731
1482.79150391,3738
2650.3425293,3740
1978.81152344,3744
1049.63244629,3757
950.258911133,3758
1628.14990234,3778
3767.1105957,3781
6226.44042969,3790
1450.30395508,3796
6829.23339844,3798
1282.07788086,3804
1182.45812988,3813
1062.30126953,3814
2719.71801758,3815
2076.8515625,3818
2842.41455078,3823
7578.16650391,3826
1619.00488281,3831
3658.69848633,3834
2628.73022461,3835
2455.59423828,3849
2567.54492188,3850
2382.18188477,3855
2536.73071289,3864
2069.12036133,3867
1257.33435059,3871
1746.21228027,3879
2543.06323242,3880
3715.32495117,3882
9097.41992188,3884
1836.78771973,3893
1632.90087891,3895
2847.48461914,3901
1019.83520508,3903
1570.62329102,3913
2124.26611328,3921
2465.24829102,3929
872.760131836,3947
1898.04907227,3962
982.518554688,3963
1681.53381348,3966
1675.41967773,3975
6468.84228516,3976
3039.19873047,3977
1130.89050293,3978
972.147949219,3979
1852.81030273,3983
821.467041016,3985
8364.01660156,3989
1834.91210938,3992
2177.89770508,3995
2316.77294922,4008
1850.1809082,4013
1632.42895508,4029
3196.10498047,4035
2229.90869141,4040
862.949584961,4048
2048.83984375,4060
1274.95666504,4066
901.173583984,4075
2509.55737305,4079
1164.74169922,4083
1826.87927246,4091
6303.53271484,4092
2843.12548828,4093
3009.92626953,4098
1496.03991699,4108
912.689086914,4109
2897.37133789,4110
2059.4765625,4116
1738.25500488,4129
4289.49023438,4130
1996.1484375,4140
1568.17724609,4146
3704.24316406,4150
8066.28417969,4151
1511.47741699,4153
6014.90039062,4169
2173.24536133,4170
1627.06237793,4179
4197.71240234,4183
3186.62866211,4188
1563.5402832,4190
1504.30419922,4193
7572.45703125,4201
1241.92883301,4205
2319.21533203,4210
2008.578125,4226
1811.0982666,4229
2779.24707031,4241
1278.39135742,4242
3454.47827148,4257
708.57611084,4258
2534.12988281,4260
5433.40771484,4263
795.514099121,4267
2222.71606445,4273
1928.95361328,4274
1281.65185547,4277
1537.03710938,4281
4694.23535156,4283
2763.14550781,4293
1466.64941406,4294
3928.02685547,4305
3071.46679688,4307
1618.77856445,4318
2258.49316406,4325
4528.07373047,4327
2969.84375,4332
4078.95263672,4335
4020.90966797,4336
785.531738281,4337
3964.68310547,4339
1451.82421875,4343
963.31628418,4346
1744.29870605,4348
3807.54736328,4350
2210.2668457,4358
2019.25732422,4359
1821.57141113,4363
4361.97265625,4366
1014.45336914,4374
2225.88452148,4375
1131.75891113,4377
3006.08959961,4393
2515.94604492,4395
1049.13085938,4400
6432.96728516,4402
6879.33251953,4404
2272.38183594,4415
2122.66186523,4418
1485.0703125,4422
1372.9284668,4430
1967.38232422,4432
1220.6463623,4433
5711.66552734,4435
2075.14208984,4438
2025.39086914,4444
2204.54101562,4447
5229.09814453,4451
1916.93774414,4452
1396.05065918,4457
3586.09326172,4459
1415.99523926,4469
8632.69921875,4471
1197.37805176,4486
2516.36572266,4488
1336.82055664,4510
942.358886719,4515
4153.75390625,4527
1055.13305664,4530
883.970214844,4534
4080.20947266,4535
1318.8190918,4536
2881.9140625,4548
1600.66552734,4549
5498.39941406,4551
2662.97924805,4556
786.748657227,4559
1359.56298828,4564
4288.15429688,4570
7603.37597656,4575
3136.87207031,4584
2761.22021484,4585
1952.57348633,4591
2709.70410156,4592
1995.74316406,4593
1204.13549805,4594
1152.44018555,4598
2450.46704102,4607
998.174438477,4608
2320.89990234,4620
3279.23168945,4621
2688.23657227,4625
2785.92578125,4635
5024.97802734,4638
2593.48242188,4652
2655.35131836,4657
2100.41357422,4658
5697.37402344,4666
1457.61486816,4672
2734.08618164,4676
1166.49462891,4680
5580.53466797,4681
3228.30761719,4683
1136.05285645,4684
2476.6315918,4689
2623.48144531,4690
1763.2947998,4692
1816.36315918,4697
1892.87231445,4700
15497.6503906,4705
1914.98828125,4721
1925.22216797,4726
968.489379883,4729
4794.85595703,4731
2155.79077148,4736
1845.07434082,4739
1892.92724609,4740
1174.01123047,4753
2378.35668945,4754
4733.57177734,4755
1059.72167969,4756
1738.39831543,4759
1283.29260254,4764
2658.00073242,4771
1805.59936523,4772
863.310546875,4776
2965.47558594,4780
1553.37854004,4784
1427.41040039,4786
3156.19970703,4787
1051.87133789,4789
1972.91845703,4794
1645.76037598,4800
3077.21557617,4807
7417.23339844,4813
2357.78295898,4818
10221.1591797,4823
1817.05163574,4824
2566.21630859,4829
984.773925781,4830
2339.61669922,4835
1658.84558105,4844
1671.05444336,4845
2349.52368164,4846
855.252563477,4847
2577.8112793,4854
3057.16210938,4857
963.309570312,4861
1358.95776367,4863
2630.57202148,4866
3963.56689453,4869
1442.95861816,4871
2134.06640625,4872
2818.39282227,4875
9336.50976562,4877
987.515380859,4878
1857.7890625,4885
1605.15563965,4886
3764.21362305,4888
1188.94396973,4890
1038.96740723,4896
2287.87036133,4899
751.073791504,4913
2133.87280273,4916
3678.74731445,4920
2749.22119141,4925
2057.2980957,4934
2532.04467773,4941
1696.78381348,4946
2966.10351562,4954
1310.30004883,4956
4455.69970703,4958
1236.64562988,4965
1226.1583252,4966
2603.65380859,4970
1813.66894531,4977
2708.31860352,4980
1705.9753418,4984
963.778930664,4995
2673.65576172,4997
2372.59570312,4999
3501.91015625,5005
1640.4309082,5011
2287.26782227,5015
2488.51489258,5016
2803.74780273,5019
2069.48291016,5024
2036.45214844,5030
1540.10205078,5031
1912.74755859,5034
10963.0869141,5047
2320.33496094,5048
1263.95788574,5052
2028.56713867,5061
19187.2832031,5062
3640.37939453,5067
4513.28955078,5068
1460.40661621,5077
1929.35961914,5079
3031.94726562,5090
2304.88427734,5094
1964.84863281,5103
928.300292969,5104
2016.6081543,5106
2094.71020508,5107
1257.51843262,5110
1772.82836914,5114
4450.57421875,5116
5666.55566406,5121
3072.00048828,5122
999.78894043,5124
3826.08032227,5132
1740.51330566,5133
1974.73974609,5138
2320.47192383,5143
1441.13122559,5153
1932.70898438,5154
849.031494141,5155
1700.85461426,5160
4053.75927734,5169
3381.72045898,5172
2998.25366211,5173
1030.46520996,5179
2864.3762207,5182
1190.90319824,5187
2959.50390625,5192
1328.61022949,5211
3277.25805664,5213
964.66394043,5219
2669.45751953,5225
1103.91015625,5226
4445.41455078,5227
1891.06274414,5228
3600.8972168,5239
1431.39160156,5241
2201.68994141,5244
4004.17333984,5248
1258.140625,5260
1116.14550781,5266
1866.36010742,5273
7180.04589844,5280
3886.37866211,5298
1057.06469727,5300
3446.52001953,5306
1209.71923828,5307
4479.6171875,5311
1167.41503906,5316
826.063110352,5323
1682.41687012,5332
1743.52661133,5336
1051.40405273,5338
3015.10375977,5342
1240.30163574,5347
4020.81298828,5355
1883.55712891,5357
1507.62976074,5362
1186.91882324,5363
985.468994141,5364
1907.47314453,5366
4828.83935547,5374
740.499145508,5375
2624.30810547,5379
2545.7746582,5380
834.506225586,5383
1620.50952148,5385
1917.08813477,5390
4520.5859375,5393
2119.64160156,5398
2824.98608398,5411
940.416992188,5414
1410.95593262,5429
9564.0859375,5432
1236.16760254,5436
4700.43798828,5437
1146.77502441,5439
3368.4609375,5440
1383.31152344,5449
1292.44396973,5458
881.03515625,5460
1187.30444336,5462
2212.61035156,5463
2472.76855469,5465
3421.61547852,5467
2676.94482422,5475
1927.61401367,5483
1314.91687012,5485
1587.48168945,5489
2724.85571289,5493
731.954162598,5497
1408.39611816,5501
1306.72363281,5506
1485.49462891,5507
2893.88769531,5510
4391.25878906,5524
1265.42883301,5531
3375.08276367,5542
1812.42211914,5543
4427.71875,5544
1821.35656738,5552
2379.66625977,5560
3751.01123047,5563
2556.21118164,5573
1062.47229004,5579
2954.54223633,5584
8877.76757812,5585
1457.34228516,5594
2061.31420898,5595
1682.98510742,5597
1439.78100586,5598
1656.64428711,5604
1480.76342773,5606
1120.1550293,5610
4448.19335938,5615
1353.42504883,5631
1478.5,5637
1601.59643555,5646
3089.14501953,5656
10426.1210938,5658
1512.34020996,5666
2430.24707031,5668
1416.76135254,5673
1305.85595703,5680
2499.91015625,5691
6440.05615234,5692
2109.62988281,5693
3351.13354492,5697
1691.9276123,5698
1970.4621582,5700
2137.8347168,5704
1824.67199707,5705
1106.03649902,5707
947.605102539,5710
866.919067383,5716
1596.52734375,5720
2384.65551758,5722
1931.8762207,5727
1349.01879883,5733
2405.17431641,5737
3800.73095703,5742
967.766357422,5747
2728.20483398,5760
1388.29992676,5774
4973.19970703,5788
1727.90454102,5796
1476.76574707,5797
2419.45703125,5800
1602.71960449,5812
1166.76965332,5814
1226.92089844,5818
3506.38232422,5819
4944.78662109,5823
2456.80639648,5826
1722.16467285,5830
1523.06750488,5831
2502.03540039,5846
2210.88867188,5864
681.75793457,5869
3828.43847656,5870
1413.87524414,5879
9346.85546875,5883
1254.69042969,5886
4739.96044922,5889
2053.89501953,5904
1076.91784668,5905
3048.52587891,5910
2153.36230469,5911
1743.56176758,5914
1698.33105469,5915
1184.45690918,5920
1808.79138184,5925
1719.48022461,5926
2623.90136719,5934
3096.14111328,5939
1125.03063965,5941
1042.29626465,5943
3300.37524414,5949
1704.97680664,5961
4715.06884766,5965
2561.73535156,5966
751.282836914,5969
2436.37475586,5970
2912.33642578,5978
2525.51660156,5979
1304.93273926,5983
6034.10400391,5985
1151.6607666,5989
1518.31518555,5997
2115.2512207,6004
3879.86401367,6010
1440.52478027,6013
1559.68469238,6019
1281.0090332,6020
1225.44116211,6032
4435.71386719,6036
5598.390625,6037
1771.20825195,6039
1731.53271484,6050
1513.26391602,6051
4003.08691406,6053
1610.09118652,6057
1329.50842285,6059
4293.61523438,6067
1571.54626465,6068
1617.41479492,6075
843.126708984,6078
4519.26269531,6079
3581.92871094,6080
4339.34472656,6082
1218.3762207,6084
2593.14135742,6091
1359.91918945,6092
5299.92480469,6093
1787.40856934,6096
1836.78283691,6102
1660.75842285,6105
1544.50769043,6116
914.357910156,6122
1026.57019043,6126
3806.9855957,6131
5214.35693359,6140
1178.4440918,6141
932.627807617,6146
2227.36572266,6147
2934.0168457,6157
2410.00732422,6162
2373.66796875,6163
2077.92333984,6165
6481.38916016,6170
1984.15527344,6208
3987.85058594,6216
1680.7409668,6218
2640.37036133,6223
2068.96899414,6224
1762.92504883,6227
9470.42382812,6240
1526.11669922,6241
1253.82507324,6246
3687.27929688,6248
1212.83166504,6249
1577.640625,6255
3166.83666992,6261
7443.90380859,6262
1602.3269043,6269
2170.77294922,6271
2645.51074219,6278
1624.70202637,6284
1583.39770508,6285
1126.24804688,6287
2236.78833008,6288
2180.78173828,6291
994.36340332,6296
3239.15991211,6297
1759.8638916,6304
3042.1315918,6309
1001.3145752,6310
2474.89770508,6311
1141.28649902,6316
1563.96923828,6319
9310.44335938,6332
6511.12255859,6335
1269.81176758,6336
1087.50976562,6341
1250.57250977,6359
1701.50549316,6369
764.334289551,6375
3267.01953125,6378
3239.17626953,6380
9956.0546875,6385
7895.57617188,6387
2538.2253418,6391
756.075927734,6392
2603.69238281,6393
846.075439453,6400
2745.69506836,6411
2037.89111328,6415
2417.21337891,6416
2642.00146484,6419
1404.24768066,6421
2365.47827148,6432
1590.8482666,6438
887.93359375,6444
1610.19299316,6445
1299.39807129,6446
7493.10742188,6448
1359.73400879,6452
2056.26831055,6459
3725.10498047,6470
922.978027344,6475
2375.65820312,6484
2420.16015625,6492
1710.15600586,6502
1261.43798828,6505
1897.32885742,6506
2192.37231445,6513
3129.69116211,6514
4881.52246094,6524
709.138671875,6525
1510.21044922,6528
8298.5703125,6529
1911.17358398,6531
1768.13891602,6538
3497.55615234,6541
2858.43774414,6546
838.366943359,6553
728.251281738,6563
1789.87023926,6567
6042.36132812,6586
2433.45727539,6588
4212.390625,6589
3719.41943359,6591
1320.9395752,6596
1695.5234375,6607
9511.5234375,6613
1932.79345703,6615
1242.67016602,6625
3335.62963867,6629
2531.6550293,6630
1366.62805176,6632
898.273681641,6640
2667.12695312,6645
2113.62231445,6648
1574.6965332,6656
2710.78393555,6658
1605.24951172,6661
2155.38525391,6663
3157.41625977,6665
1757.10522461,6673
1881.62866211,6676
1206.25964355,6681
1663.18493652,6683
871.810668945,6684
1210.60546875,6695
1722.91918945,6697
2771.18603516,6700
1134.70812988,6702
1293.31604004,6703
3244.03051758,6704
4131.90673828,6712
4360.60253906,6716
1246.9609375,6723
3815.6081543,6733
2204.97094727,6734
3667.64379883,6739
658.323486328,6743
1674.94299316,6746
1211.51049805,6756
1542.6262207,6758
997.975097656,6765
2223.0222168,6772
3464.27099609,6776
1643.24316406,6777
2979.08642578,6784
1430.01525879,6785
